sku,date,actual_demand,forecast_demand
SKU0011,2025-11-30,54,61.26542555810202
SKU0012,2025-11-30,33,45.37660960718593
SKU0013,2025-11-30,286,268.4740309427577
SKU0014,2025-11-30,30,39.28823889949219
SKU0015,2025-11-30,248,215.7840281953587
SKU0016,2025-11-30,203,204.51097807584574
SKU0017,2025-11-30,90,108.54655168936917
SKU0018,2025-11-30,599,546.7497099567099
SKU0019,2025-11-30,318,284.4526015512265
SKU0020,2025-11-30,195,153.40917443511714
SKU0021,2025-11-30,223,206.7305804296512
SKU0022,2025-11-30,537,492.1160036075039
SKU0023,2025-11-30,128,117.1995733054323
SKU0024,2025-11-30,223,215.04130104311156
SKU0025,2025-11-30,85,91.92578367465869
SKU0026,2025-11-30,70,74.32249472515414
SKU0027,2025-11-30,192,193.19541907551505
SKU0028,2025-11-30,212,200.062209137682
SKU0029,2025-11-30,108,85.99800248419884
SKU0030,2025-11-30,114,108.73329129897878
SKU0031,2025-11-30,679,654.4307178932174
SKU0032,2025-11-30,120,107.22055369136041
SKU0033,2025-11-30,318,364.95243499556005
SKU0034,2025-11-30,0,0.7719878117421253
SKU0035,2025-11-30,502,426.83011670274175
SKU0036,2025-11-30,1,0.6776082256933161
SKU0037,2025-11-30,162,139.30155810844045
SKU0038,2025-11-30,66,55.34735298055452
SKU0039,2025-11-30,718,685.7903373015871
SKU0040,2025-11-30,253,233.00282423402143
SKU0041,2025-11-30,23,24.801574139048395
SKU0042,2025-11-30,185,182.75310227272726
SKU0043,2025-11-30,1,0.59235035516613
SKU0044,2025-11-30,64,73.70615625179228
SKU0045,2025-11-30,102,109.52493256512004
SKU0046,2025-11-30,65,57.481496844260526
SKU0047,2025-11-30,155,144.29293911692895
SKU0048,2025-11-30,173,151.9955339786031
SKU0049,2025-11-30,0,0.5655600161421063
SKU0050,2025-11-30,533,554.076369047619
SKU0051,2025-11-30,20,19.27090813994517
SKU0052,2025-11-30,68,65.32177349945209
SKU0053,2025-11-30,121,134.13041083298646
SKU0054,2025-11-30,2,0.9221980441057017
SKU0055,2025-11-30,321,312.65892568542563
SKU0056,2025-11-30,123,99.29322000216594
SKU0057,2025-11-30,296,265.5362212604371
SKU0058,2025-11-30,326,255.13627532679743
SKU0059,2025-11-30,0,0.6722656666703696
SKU0060,2025-11-30,456,475.23778950216445
SKU0061,2025-11-30,27,22.02529499545216
SKU0062,2025-11-30,201,192.07739312332407
SKU0063,2025-11-30,1,0.5841184587161065
SKU0064,2025-11-30,120,107.96929208111838
SKU0065,2025-11-30,158,172.44996819846818
SKU0066,2025-11-30,240,257.7416220322238
SKU0067,2025-11-30,96,97.37602795900526
SKU0068,2025-11-30,17,13.172927134027354
SKU0069,2025-11-30,107,83.22720259103642
SKU0070,2025-11-30,86,93.0696002903029
SKU0071,2025-11-30,432,457.8068401875903
SKU0072,2025-11-30,97,110.90842807026729
SKU0073,2025-11-30,499,481.97705483405474
SKU0074,2025-11-30,227,233.71587556145263
SKU0075,2025-11-30,0,0.6776082256933161
SKU0076,2025-11-30,37,51.64823749926546
SKU0077,2025-11-30,95,94.15710837544657
SKU0078,2025-11-30,218,182.95505198094898
SKU0079,2025-11-30,224,204.8032012318881
SKU0080,2025-11-30,0,0.856539366447252
SKU0081,2025-11-30,62,70.46699235752457
SKU0082,2025-11-30,178,161.52726239193532
SKU0083,2025-11-30,289,232.69895828613798
SKU0084,2025-11-30,145,130.53785938535694
SKU0085,2025-11-30,0,0.5515634731194101
SKU0086,2025-11-30,24,19.724121930564483
SKU0087,2025-11-30,67,67.31772866145324
SKU0088,2025-11-30,52,53.76271861962431
SKU0089,2025-11-30,283,281.064081846338
SKU0090,2025-11-30,231,243.57407924020433
SKU0091,2025-11-30,1,0.8463500145698083
SKU0092,2025-11-30,219,206.88475868678324
SKU0093,2025-11-30,286,260.7000365938774
SKU0094,2025-11-30,293,298.7691643217894
SKU0095,2025-11-30,225,224.07369273651435
SKU0096,2025-11-30,114,132.4467766421024
SKU0097,2025-11-30,515,538.9890634920637
SKU0098,2025-11-30,89,91.14763059461781
SKU0099,2025-11-30,740,723.7318088023089
SKU0100,2025-11-30,168,154.7493418128983
SKU0101,2025-11-30,356,313.4906369047617
SKU0102,2025-11-30,63,62.01160295320547
SKU0103,2025-11-30,0,0.5449108719082083
SKU0104,2025-11-30,64,65.42378218733191
SKU0105,2025-11-30,372,347.54843510370245
SKU0106,2025-11-30,0,0.5889544676615183
SKU0107,2025-11-30,2,0.5454220450853973
SKU0108,2025-11-30,59,65.10118275825222
SKU0109,2025-11-30,170,151.64297808506456
SKU0110,2025-11-30,52,46.22408016234599
SKU0111,2025-11-30,322,311.9110095598846
SKU0112,2025-11-30,367,308.27303373015866
SKU0113,2025-11-30,204,183.20674806889144
SKU0114,2025-11-30,257,214.53705990595495
SKU0115,2025-11-30,418,402.7185983044734
SKU0116,2025-11-30,72,73.1949457070707
SKU0117,2025-11-30,202,188.36319006592532
SKU0118,2025-11-30,124,120.96863424582776
SKU0119,2025-11-30,267,251.65070536436414
SKU0120,2025-11-30,405,337.10254930857184
SKU0121,2025-11-30,306,354.28831931233026
SKU0122,2025-11-30,115,132.35617905581202
SKU0123,2025-11-30,588,551.8975595238095
SKU0124,2025-11-30,258,287.6816544011545
SKU0125,2025-11-30,230,221.9494234174528
SKU0126,2025-11-30,237,232.9289369744886
SKU0127,2025-11-30,269,260.08331398674846
SKU0128,2025-11-30,172,186.419284992785
SKU0129,2025-11-30,79,88.01402896816097
SKU0130,2025-11-30,248,236.23517985669295
SKU0131,2025-11-30,99,92.33143692743442
SKU0132,2025-11-30,250,229.02378004772766
SKU0133,2025-11-30,228,184.74469964027884
SKU0134,2025-11-30,131,134.31620282862528
SKU0135,2025-11-30,104,89.53887476689977
SKU0136,2025-11-30,204,201.42204590562835
SKU0137,2025-11-30,108,119.40295982651324
SKU0138,2025-11-30,168,137.79277889836024
SKU0139,2025-11-30,404,419.38559650072165
SKU0140,2025-11-30,446,479.07463672438666
SKU0141,2025-11-30,130,115.61139651341793
SKU0142,2025-11-30,144,151.19383151056772
SKU0143,2025-11-30,299,266.911063989195
SKU0144,2025-11-30,477,458.11670905483385
SKU0145,2025-11-30,116,116.14488522311134
SKU0146,2025-11-30,106,114.00915468322155
SKU0147,2025-11-30,167,188.94887186669533
SKU0148,2025-11-30,391,366.3777980615222
SKU0149,2025-11-30,339,300.65023015873004
SKU0150,2025-11-30,179,177.32872999794324
SKU0151,2025-11-30,676,634.8598161976909
SKU0152,2025-11-30,1,0.8725713697052215
SKU0153,2025-11-30,262,265.96686806396974
SKU0154,2025-11-30,51,52.71853751803753
SKU0155,2025-11-30,238,211.12330155372769
SKU0156,2025-11-30,249,209.2322156144598
SKU0157,2025-11-30,42,29.785450111805762
SKU0158,2025-11-30,164,119.54408619639051
SKU0159,2025-11-30,252,259.22212798460475
SKU0160,2025-11-30,145,118.54084551334557
SKU0161,2025-11-30,312,317.9179769119769
SKU0162,2025-11-30,134,178.57483134920636
SKU0163,2025-11-30,275,269.878589105339
SKU0164,2025-11-30,1,0.6915522374029487
SKU0165,2025-11-30,232,235.5439413135884
SKU0166,2025-11-30,37,35.434911349693394
SKU0167,2025-11-30,301,287.6106801646863
SKU0168,2025-11-30,614,544.2416466727717
SKU0169,2025-11-30,672,639.5275840548336
SKU0170,2025-11-30,123,120.94882262504788
SKU0171,2025-11-30,182,210.44571140026883
SKU0172,2025-11-30,159,155.48826785087698
SKU0173,2025-11-30,372,396.1378676046178
SKU0174,2025-11-30,25,21.951528184424188
SKU0175,2025-11-30,502,443.8170416666664
SKU0176,2025-11-30,43,32.72381051956243
SKU0177,2025-11-30,85,72.209649959742
SKU0178,2025-11-30,364,374.73583119658144
SKU0179,2025-11-30,0,0.5122461809032558
SKU0180,2025-11-30,222,209.1529043254803
SKU0181,2025-11-30,715,666.9878576839824
SKU0182,2025-11-30,824,732.650031024531
SKU0183,2025-11-30,270,266.91374792703846
SKU0184,2025-11-30,33,25.28530395174104
SKU0185,2025-11-30,180,190.0023693553179
SKU0186,2025-11-30,133,116.71314697635142
SKU0187,2025-11-30,211,207.67275722277304
SKU0188,2025-11-30,2,0.8865321054766997
SKU0189,2025-11-30,96,81.22745950715948
SKU0190,2025-11-30,270,264.53619629439
SKU0191,2025-11-30,0,0.6755149207782232
SKU0192,2025-11-30,50,32.044892921691364
SKU0193,2025-11-30,139,152.22754419191918
SKU0194,2025-11-30,0,0.59235035516613
SKU0195,2025-11-30,30,30.341630354821042
SKU0196,2025-11-30,43,40.50884296468153
SKU0197,2025-11-30,144,153.8865914521806
SKU0198,2025-11-30,33,30.091493198036687
SKU0199,2025-11-30,265,251.83781757968347
SKU0200,2025-11-30,270,239.02626587301597
SKU0001,2025-12-07,270,274.8774825118792
SKU0002,2025-12-07,609,555.8149242481207
SKU0003,2025-12-07,161,168.43073445106668
SKU0004,2025-12-07,87,117.22330856962616
SKU0005,2025-12-07,55,42.08286553212936
SKU0006,2025-12-07,217,218.85425548967538
SKU0007,2025-12-07,176,195.87055016560487
SKU0008,2025-12-07,236,211.92007488107015
SKU0009,2025-12-07,181,172.71068867725512
SKU0010,2025-12-07,266,275.77171434191683
SKU0011,2025-12-07,44,47.136712697218584
SKU0012,2025-12-07,31,24.933483462664654
SKU0013,2025-12-07,255,243.49738483388893
SKU0014,2025-12-07,40,24.785118860588586
SKU0015,2025-12-07,211,214.42531505719745
SKU0016,2025-12-07,174,173.5398902943828
SKU0017,2025-12-07,93,80.15319474889307
SKU0018,2025-12-07,564,554.3212554834055
SKU0019,2025-12-07,269,271.13589696219844
SKU0020,2025-12-07,158,165.98892261613196
SKU0021,2025-12-07,195,191.2225716916277
SKU0022,2025-12-07,446,525.6032624458875
SKU0023,2025-12-07,124,99.83727803202635
SKU0024,2025-12-07,201,192.58577309234113
SKU0025,2025-12-07,69,71.67398835335439
SKU0026,2025-12-07,63,66.55065714994188
SKU0027,2025-12-07,154,170.65717727173785
SKU0028,2025-12-07,181,190.86908578287944
SKU0029,2025-12-07,70,77.50644327760892
SKU0030,2025-12-07,92,82.03273561053342
SKU0031,2025-12-07,623,628.7528908730161
SKU0032,2025-12-07,109,97.97355957720207
SKU0033,2025-12-07,307,276.58611050012564
SKU0034,2025-12-07,1,0.668073310073622
SKU0035,2025-12-07,417,437.44459760174476
SKU0036,2025-12-07,0,0.45664320264686764
SKU0037,2025-12-07,119,134.52326421121407
SKU0038,2025-12-07,63,55.157102099065916
SKU0039,2025-12-07,607,620.072634920635
SKU0040,2025-12-07,215,214.27302809433348
SKU0041,2025-12-07,24,19.851825827211286
SKU0042,2025-12-07,172,162.81200151518664
SKU0043,2025-12-07,0,0.40389617209548395
SKU0044,2025-12-07,69,62.170639935287355
SKU0045,2025-12-07,93,83.9745288520879
SKU0046,2025-12-07,39,52.99230425911067
SKU0047,2025-12-07,126,138.9620805064859
SKU0048,2025-12-07,118,154.3953980829161
SKU0049,2025-12-07,1,0.4297068651505246
SKU0050,2025-12-07,474,518.2174866522366
SKU0051,2025-12-07,16,20.365720999608566
SKU0052,2025-12-07,72,56.58019197888822
SKU0053,2025-12-07,115,119.25098573139297
SKU0054,2025-12-07,0,1.045948786402827
SKU0055,2025-12-07,293,275.2869868816642
SKU0056,2025-12-07,95,92.52120600658134
SKU0057,2025-12-07,246,245.57296505593087
SKU0058,2025-12-07,240,239.73583642830775
SKU0059,2025-12-07,0,0.6588551893921852
SKU0060,2025-12-07,427,420.8826860410827
SKU0061,2025-12-07,29,22.88181560900905
SKU0062,2025-12-07,183,180.5517461836184
SKU0063,2025-12-07,0,0.45974369954402894
SKU0064,2025-12-07,109,103.83102764823596
SKU0065,2025-12-07,174,151.07639232501583
SKU0066,2025-12-07,208,219.5947463445093
SKU0067,2025-12-07,91,94.41854348940801
SKU0068,2025-12-07,12,14.812143925540878
SKU0069,2025-12-07,71,76.07800104925654
SKU0070,2025-12-07,71,74.98046221583827
SKU0071,2025-12-07,403,406.12476244588754
SKU0072,2025-12-07,89,93.27872018668216
SKU0073,2025-12-07,473,488.74430474754
SKU0074,2025-12-07,235,208.42986524889304
SKU0075,2025-12-07,0,0.40539543059374894
SKU0076,2025-12-07,43,42.277768143495095
SKU0077,2025-12-07,82,83.66029425297606
SKU0078,2025-12-07,152,184.86734731576362
SKU0079,2025-12-07,162,177.47149879907832
SKU0080,2025-12-07,0,0.31389519066465466
SKU0081,2025-12-07,60,54.64317100982229
SKU0082,2025-12-07,147,143.06641967023938
SKU0083,2025-12-07,259,228.92078269775925
SKU0084,2025-12-07,115,129.90036349101428
SKU0085,2025-12-07,0,0.8150090751182237
SKU0086,2025-12-07,24,21.793616945152277
SKU0087,2025-12-07,61,63.26482749253868
SKU0088,2025-12-07,53,41.87990392000585
SKU0089,2025-12-07,262,259.6764837656748
SKU0090,2025-12-07,196,202.4815561975655
SKU0091,2025-12-07,0,0.5281972927268006
SKU0092,2025-12-07,193,188.19521394014654
SKU0093,2025-12-07,273,232.35475819800584
SKU0094,2025-12-07,277,289.4681439161197
SKU0095,2025-12-07,219,208.56789697385568
SKU0096,2025-12-07,123,119.87838603677768
SKU0097,2025-12-07,438,471.4755590659341
SKU0098,2025-12-07,84,73.8958198323153
SKU0099,2025-12-07,609,632.2323055555557
SKU0100,2025-12-07,149,141.01919056602605
SKU0101,2025-12-07,286,283.99754316084176
SKU0102,2025-12-07,60,51.48326137526351
SKU0103,2025-12-07,0,0.456368043432518
SKU0104,2025-12-07,55,49.45884615106917
SKU0105,2025-12-07,323,325.0309619870305
SKU0106,2025-12-07,0,0.6204820376309578
SKU0107,2025-12-07,0,0.5356450775035291
SKU0108,2025-12-07,66,53.34060140362313
SKU0109,2025-12-07,149,144.37003929399873
SKU0110,2025-12-07,43,41.514007547751916
SKU0111,2025-12-07,273,270.9746318863752
SKU0112,2025-12-07,261,296.54271416981703
SKU0113,2025-12-07,153,165.47638561034154
SKU0114,2025-12-07,197,213.48527331159588
SKU0115,2025-12-07,379,410.7921381886088
SKU0116,2025-12-07,61,64.10378019062938
SKU0117,2025-12-07,151,179.0930193818918
SKU0118,2025-12-07,120,93.11844391538429
SKU0119,2025-12-07,240,236.55469965712112
SKU0120,2025-12-07,327,367.26270933342965
SKU0121,2025-12-07,279,295.9039810034735
SKU0122,2025-12-07,113,120.40019643459644
SKU0123,2025-12-07,511,550.7330394841272
SKU0124,2025-12-07,216,224.4729182242475
SKU0125,2025-12-07,188,206.94605963903123
SKU0126,2025-12-07,193,215.2220699010226
SKU0127,2025-12-07,212,226.55856078922486
SKU0128,2025-12-07,166,156.66353656680656
SKU0129,2025-12-07,66,72.7625597834601
SKU0130,2025-12-07,178,217.44575551246712
SKU0131,2025-12-07,75,80.54915119599532
SKU0132,2025-12-07,201,197.19621212869706
SKU0133,2025-12-07,199,205.0019512511309
SKU0134,2025-12-07,127,107.44626155734034
SKU0135,2025-12-07,92,96.76511386860338
SKU0136,2025-12-07,212,185.657419226963
SKU0137,2025-12-07,95,89.57238559255752
SKU0138,2025-12-07,140,145.96212412533612
SKU0139,2025-12-07,325,341.10069204749453
SKU0140,2025-12-07,384,419.2877495331463
SKU0141,2025-12-07,115,106.18426801480942
SKU0142,2025-12-07,131,135.9449053940499
SKU0143,2025-12-07,237,263.2543687652668
SKU0144,2025-12-07,403,374.0297327672329
SKU0145,2025-12-07,94,111.01453064976329
SKU0146,2025-12-07,94,97.2919107476032
SKU0147,2025-12-07,137,156.02374378515995
SKU0148,2025-12-07,334,316.8382972482148
SKU0149,2025-12-07,273,298.9772174908425
SKU0150,2025-12-07,157,169.76916376417893
SKU0151,2025-12-07,579,557.8082608946611
SKU0152,2025-12-07,2,0.5742688982353783
SKU0153,2025-12-07,275,244.529327091772
SKU0154,2025-12-07,53,40.88097076259475
SKU0155,2025-12-07,198,196.54049732143113
SKU0156,2025-12-07,209,213.39071027460034
SKU0157,2025-12-07,28,26.230648644846756
SKU0158,2025-12-07,125,139.89933702940303
SKU0159,2025-12-07,253,241.6233642041912
SKU0160,2025-12-07,129,124.19668326822702
SKU0161,2025-12-07,312,277.3771801343013
SKU0162,2025-12-07,134,139.97417521752777
SKU0163,2025-12-07,235,239.5113505009341
SKU0164,2025-12-07,0,0.40776853716770245
SKU0165,2025-12-07,233,210.9598350458505
SKU0166,2025-12-07,47,27.288063812521223
SKU0167,2025-12-07,242,267.0372220280367
SKU0168,2025-12-07,489,527.1596278966132
SKU0169,2025-12-07,621,610.2964157754014
SKU0170,2025-12-07,111,99.61201075740183
SKU0171,2025-12-07,170,193.3741380829572
SKU0172,2025-12-07,141,142.51034827534733
SKU0173,2025-12-07,367,343.6928193009519
SKU0174,2025-12-07,23,21.491942923082775
SKU0175,2025-12-07,404,463.1665372405374
SKU0176,2025-12-07,27,26.27777232444969
SKU0177,2025-12-07,61,77.58997713990672
SKU0178,2025-12-07,343,308.8496534763825
SKU0179,2025-12-07,0,0.5700095281871902
SKU0180,2025-12-07,174,194.13114202175592
SKU0181,2025-12-07,625,641.2363809523812
SKU0182,2025-12-07,707,669.2709384920637
SKU0183,2025-12-07,281,265.13314517818867
SKU0184,2025-12-07,28,21.429110957556194
SKU0185,2025-12-07,144,144.12264108694058
SKU0186,2025-12-07,98,105.60457104922472
SKU0187,2025-12-07,199,177.88959678170377
SKU0188,2025-12-07,0,0.8025880444508272
SKU0189,2025-12-07,98,84.29081504154959
SKU0190,2025-12-07,238,245.93841053294648
SKU0191,2025-12-07,0,0.7984858997414662
SKU0192,2025-12-07,28,31.19535780776123
SKU0193,2025-12-07,135,109.38815422818216
SKU0194,2025-12-07,1,0.4404548635211605
SKU0195,2025-12-07,30,21.879988224764183
SKU0196,2025-12-07,37,39.85746849583749
SKU0197,2025-12-07,133,130.53294165209624
SKU0198,2025-12-07,35,25.625910214013075
SKU0199,2025-12-07,213,234.6390138580347
SKU0200,2025-12-07,204,237.31049173671894
SKU0001,2025-12-14,225,233.5974227034842
SKU0002,2025-12-14,528,502.14320096243614
SKU0003,2025-12-14,134,134.8058929956203
SKU0004,2025-12-14,109,83.3614619891082
SKU0005,2025-12-14,49,44.22806802051081
SKU0006,2025-12-14,202,196.56912413753287
SKU0007,2025-12-14,162,155.47959923573273
SKU0008,2025-12-14,168,180.2791138404865
SKU0009,2025-12-14,145,144.1882592322021
SKU0010,2025-12-14,209,219.70939539122887
SKU0011,2025-12-14,43,42.77002840343988
SKU0012,2025-12-14,35,26.869095458888
SKU0013,2025-12-14,233,212.41362334547276
SKU0014,2025-12-14,26,26.816947867763766
SKU0015,2025-12-14,200,183.69805471860258
SKU0016,2025-12-14,159,144.13038900589947
SKU0017,2025-12-14,80,82.35332869796395
SKU0018,2025-12-14,458,508.56551941481723
SKU0019,2025-12-14,225,212.82007130945007
SKU0020,2025-12-14,115,126.70807352884583
SKU0021,2025-12-14,156,164.35658331331015
SKU0022,2025-12-14,394,380.0048212393976
SKU0023,2025-12-14,97,97.23466468944645
SKU0024,2025-12-14,192,171.06706738687132
SKU0025,2025-12-14,53,59.881539045354
SKU0026,2025-12-14,59,57.31829529679613
SKU0027,2025-12-14,157,132.3500439167901
SKU0028,2025-12-14,174,147.182008923699
SKU0029,2025-12-14,66,63.367655112442996
SKU0030,2025-12-14,79,81.06947171041132
SKU0031,2025-12-14,520,532.0543952621454
SKU0032,2025-12-14,100,89.65045395353984
SKU0033,2025-12-14,280,267.80435043113613
SKU0034,2025-12-14,0,0.5565844632665776
SKU0035,2025-12-14,370,363.3361369047618
SKU0036,2025-12-14,0,0.5088392166194438
SKU0037,2025-12-14,118,105.96399942995174
SKU0038,2025-12-14,53,57.35196423704243
SKU0039,2025-12-14,545,525.2201871091871
SKU0040,2025-12-14,215,210.7822333464952
SKU0041,2025-12-14,21,19.235200351356596
SKU0042,2025-12-14,138,139.92191989666978
SKU0043,2025-12-14,1,0.5088392166194438
SKU0044,2025-12-14,70,60.197983060074456
SKU0045,2025-12-14,73,88.13680903590384
SKU0046,2025-12-14,56,51.559844520642216
SKU0047,2025-12-14,138,123.98242040351026
SKU0048,2025-12-14,129,107.59062687943177
SKU0049,2025-12-14,1,0.38457748044468176
SKU0050,2025-12-14,410,378.4101838277718
SKU0051,2025-12-14,9,15.130564615963426
SKU0052,2025-12-14,51,52.275907233509805
SKU0053,2025-12-14,85,90.98956425557499
SKU0054,2025-12-14,1,0.9295622648711303
SKU0055,2025-12-14,276,231.52872598701614
SKU0056,2025-12-14,82,77.88811979117894
SKU0057,2025-12-14,202,214.74747703467582
SKU0058,2025-12-14,186,204.74302962157122
SKU0059,2025-12-14,1,0.533792996982326
SKU0060,2025-12-14,352,352.05633086358085
SKU0061,2025-12-14,20,21.501857491164174
SKU0062,2025-12-14,146,149.02418808352758
SKU0063,2025-12-14,0,0.2050866554030307
SKU0064,2025-12-14,86,89.3477470977935
SKU0065,2025-12-14,140,134.53034605603116
SKU0066,2025-12-14,196,173.82559149007818
SKU0067,2025-12-14,83,74.04572992168184
SKU0068,2025-12-14,13,11.563143808698513
SKU0069,2025-12-14,43,57.532671227201966
SKU0070,2025-12-14,57,60.14365851243852
SKU0071,2025-12-14,323,347.88713567290847
SKU0072,2025-12-14,79,83.11530660390045
SKU0073,2025-12-14,435,367.9128007901213
SKU0074,2025-12-14,196,175.73753125203308
SKU0075,2025-12-14,1,0.5700095281871902
SKU0076,2025-12-14,41,36.648500738854956
SKU0077,2025-12-14,81,72.17784983250067
SKU0078,2025-12-14,144,143.79870603633074
SKU0079,2025-12-14,151,148.23210828271587
SKU0080,2025-12-14,0,0.2961917130769664
SKU0081,2025-12-14,56,50.6389684339734
SKU0082,2025-12-14,133,119.25004575071385
SKU0083,2025-12-14,168,211.68378084108477
SKU0084,2025-12-14,109,97.17858451330031
SKU0085,2025-12-14,0,0.39682355475787373
SKU0086,2025-12-14,13,17.062745616283927
SKU0087,2025-12-14,57,54.38629906970846
SKU0088,2025-12-14,57,46.71364006122265
SKU0089,2025-12-14,235,211.20370712549317
SKU0090,2025-12-14,171,191.3383339182857
SKU0091,2025-12-14,0,0.5778438651389572
SKU0092,2025-12-14,156,169.59909895188682
SKU0093,2025-12-14,268,216.84353173689567
SKU0094,2025-12-14,245,223.7338346823491
SKU0095,2025-12-14,186,206.9152752390696
SKU0096,2025-12-14,115,96.65557880317705
SKU0097,2025-12-14,396,380.4081632307396
SKU0098,2025-12-14,75,68.60436514731565
SKU0099,2025-12-14,585,589.1909633348567
SKU0100,2025-12-14,139,128.72113626539527
SKU0101,2025-12-14,298,247.94145543594576
SKU0102,2025-12-14,54,50.766372078575365
SKU0103,2025-12-14,0,0.1971803037904919
SKU0104,2025-12-14,51,49.455763560744565
SKU0105,2025-12-14,257,264.45152512266645
SKU0106,2025-12-14,1,0.3993890104678811
SKU0107,2025-12-14,0,0.555231779149371
SKU0108,2025-12-14,51,49.36323974490834
SKU0109,2025-12-14,140,113.54039869919376
SKU0110,2025-12-14,25,37.86290373395047
SKU0111,2025-12-14,220,249.60213614643806
SKU0112,2025-12-14,227,231.6011644718266
SKU0113,2025-12-14,137,146.89390028996797
SKU0114,2025-12-14,184,177.31668166994388
SKU0115,2025-12-14,317,311.35328198628577
SKU0116,2025-12-14,56,51.53254647566725
SKU0117,2025-12-14,136,146.71365457896465
SKU0118,2025-12-14,85,93.02852957563329
SKU0119,2025-12-14,205,188.7622030821585
SKU0120,2025-12-14,287,310.8587697191772
SKU0121,2025-12-14,253,263.0818357581555
SKU0122,2025-12-14,91,94.29378274907528
SKU0123,2025-12-14,463,434.20911586689994
SKU0124,2025-12-14,199,198.4752500046896
SKU0125,2025-12-14,152,177.50197745841376
SKU0126,2025-12-14,178,174.967804663252
SKU0127,2025-12-14,202,195.77013576225465
SKU0128,2025-12-14,130,137.2417918077123
SKU0129,2025-12-14,71,68.92363736407243
SKU0130,2025-12-14,175,168.43129526210592
SKU0131,2025-12-14,66,71.91561053393835
SKU0132,2025-12-14,169,174.5826878789603
SKU0133,2025-12-14,181,185.63906424182613
SKU0134,2025-12-14,101,101.99948751715792
SKU0135,2025-12-14,71,78.46730014389696
SKU0136,2025-12-14,164,150.18979317662823
SKU0137,2025-12-14,83,82.50715275779312
SKU0138,2025-12-14,122,121.2618774353195
SKU0139,2025-12-14,307,294.72830921874606
SKU0140,2025-12-14,326,345.94998804525954
SKU0141,2025-12-14,94,91.72426752176561
SKU0142,2025-12-14,96,109.42992076283019
SKU0143,2025-12-14,223,207.4496748938392
SKU0144,2025-12-14,356,336.6249473048996
SKU0145,2025-12-14,71,87.10928299023215
SKU0146,2025-12-14,77,82.31914433028582
SKU0147,2025-12-14,143,130.37661157595483
SKU0148,2025-12-14,304,277.5934192007879
SKU0149,2025-12-14,240,218.20088620400801
SKU0150,2025-12-14,146,148.7370496873521
SKU0151,2025-12-14,495,497.2197098910076
SKU0152,2025-12-14,0,0.8141833377709112
SKU0153,2025-12-14,211,232.84045828252124
SKU0154,2025-12-14,49,42.34748816651771
SKU0155,2025-12-14,161,162.92514751333493
SKU0156,2025-12-14,176,171.5018964014599
SKU0157,2025-12-14,29,24.593868106095666
SKU0158,2025-12-14,108,111.6772077570602
SKU0159,2025-12-14,208,214.7810891808949
SKU0160,2025-12-14,104,110.51839207949477
SKU0161,2025-12-14,266,269.7549676551067
SKU0162,2025-12-14,128,122.9705523619326
SKU0163,2025-12-14,249,199.38249224202195
SKU0164,2025-12-14,0,0.47312236773215127
SKU0165,2025-12-14,179,203.866034002853
SKU0166,2025-12-14,31,31.508500611064946
SKU0167,2025-12-14,249,213.43552773502338
SKU0168,2025-12-14,448,433.122573992131
SKU0169,2025-12-14,463,510.9480534670009
SKU0170,2025-12-14,104,93.03459005306148
SKU0171,2025-12-14,164,175.7365728571514
SKU0172,2025-12-14,127,122.17030728817107
SKU0173,2025-12-14,306,281.2424951648841
SKU0174,2025-12-14,25,21.525855497816057
SKU0175,2025-12-14,387,332.7422506242655
SKU0176,2025-12-14,33,24.3917912547194
SKU0177,2025-12-14,55,57.3743415540645
SKU0178,2025-12-14,283,260.2046481895395
SKU0179,2025-12-14,0,0.37929960074677277
SKU0180,2025-12-14,166,150.24470278432275
SKU0181,2025-12-14,576,571.6947358893528
SKU0182,2025-12-14,587,581.998642592857
SKU0183,2025-12-14,218,242.81198725819027
SKU0184,2025-12-14,15,21.350196495768603
SKU0185,2025-12-14,129,133.76957210943158
SKU0186,2025-12-14,94,95.49892559404307
SKU0187,2025-12-14,165,170.13903201459527
SKU0188,2025-12-14,1,0.7531762051267954
SKU0189,2025-12-14,72,79.44804319210866
SKU0190,2025-12-14,230,200.48151058089417
SKU0191,2025-12-14,0,0.6814858997414661
SKU0192,2025-12-14,25,28.081794775975887
SKU0193,2025-12-14,103,111.84788662157541
SKU0194,2025-12-14,1,0.4954586744677109
SKU0195,2025-12-14,21,23.376655122115526
SKU0196,2025-12-14,30,31.36778593261264
SKU0197,2025-12-14,99,111.69751921827205
SKU0198,2025-12-14,30,24.459837508439914
SKU0199,2025-12-14,204,175.9382781419616
SKU0200,2025-12-14,197,170.8564056627175
SKU0001,2025-12-21,198,224.2007064068165
SKU0002,2025-12-21,435,468.955752914754
SKU0003,2025-12-21,133,127.7558766108437
SKU0004,2025-12-21,83,91.36415693803609
SKU0005,2025-12-21,39,42.588407048769966
SKU0006,2025-12-21,167,193.02886727552865
SKU0007,2025-12-21,158,152.14504684973974
SKU0008,2025-12-21,180,159.84874543866135
SKU0009,2025-12-21,144,138.24453657120188
SKU0010,2025-12-21,197,216.84066531136688
SKU0011,2025-12-21,35,40.09998359709935
SKU0012,2025-12-21,27,27.85879424366466
SKU0013,2025-12-21,193,194.62661573061206
SKU0014,2025-12-21,16,23.078295996156527
SKU0015,2025-12-21,186,179.27805682796887
SKU0016,2025-12-21,117,139.57248342649626
